nid,vram,func,words,call_sites,argc,stack_args,returns,leaf,sdk_calls,reaches,sdk_reexport
0x748A3E9A,0x000A3C,func_00000A3C,72,0,1,0,1,0,Kernel_Library_092968F4;Kernel_Library_5F10D406,Kernel_Library;sceGe_user,
0x0F32AA45,0x000BE0,func_00000BE0,45,0,1,0,1,0,ThreadManForUser_402FCF22;ThreadManForUser_812346E4,ThreadManForUser,
0xA109D5DF,0x000C94,func_00000C94,45,0,1,0,1,0,,sceGe_user,
0xFF4AA179,0x000D48,func_00000D48,41,0,5,0,1,0,sceGe_user_AB49E76A;sceGe_user_1C0D95A6,sceGe_user,
0x1290E81A,0x000EC8,func_00000EC8,50,0,0,0,1,0,sceDisplay_289D82FE,sceDisplay,
0xCB7DC84F,0x000F90,func_00000F90,70,0,3,0,1,0,,,
0x9E6D4FF2,0x0010A8,func_000010A8,43,0,1,0,1,0,,,
0x58F73755,0x001154,func_00001154,75,0,1,0,1,1,,,
0xF80C91BB,0x001280,func_00001280,39,0,0,0,1,0,sceGe_user_E0D68148,sceGe_user,
0x9F92F1F7,0x00131C,func_0000131C,11,0,2,0,1,1,,,
0x41810056,0x001348,func_00001348,10,0,1,0,1,1,,,
0xFFEF73EB,0x001370,func_00001370,11,0,0,0,1,1,,,
0x7DEBF6FA,0x00139C,func_0000139C,17,0,0,0,1,1,,,
0x74149C02,0x00144C,func_0000144C,30,0,0,0,1,0,ThreadManForUser_EF9E4C70;sceGe_user_05DB22CE,ThreadManForUser;sceGe_user,
0xCCCC2EDC,0x0014E0,func_000014E0,20,0,1,0,1,1,,,
0x14B38E31,0x001530,func_00001530,6,0,0,0,1,1,,,
0x96CDBBA5,0x001548,func_00001548,14,0,2,0,0,0,,sceGe_user,
0xFBCD6A8F,0x001580,func_00001580,15,0,2,0,1,0,,,
0x965CA48B,0x0015BC,func_000015BC,8,0,0,0,1,0,sceGe_user_B448EC0D,sceGe_user,
0xC346B5C5,0x0015DC,func_000015DC,7,0,0,0,0,0,sceGe_user_4C06E472,sceGe_user,
0xBA640D21,0x0015F8,func_000015F8,3,0,1,0,0,1,,,
0x9B14983B,0x001670,func_00001670,28,0,1,0,1,0,sceDisplay_289D82FE,sceDisplay,
0xA79E81D7,0x0016E0,func_000016E0,29,0,4,0,1,0,,sceDisplay,
0xFBF63762,0x001754,func_00001754,20,0,3,0,1,1,,,
0xE4A45C4A,0x0017A4,func_000017A4,21,0,2,0,1,1,,,
0x7E0EADDE,0x0017F8,func_000017F8,22,0,1,0,1,0,,,
0x4B4F39FC,0x001850,func_00001850,23,0,1,0,1,0,,,
0x117A6250,0x0018AC,func_000018AC,35,0,2,0,0,0,,,
0xE23D564B,0x001938,func_00001938,9,0,1,0,1,1,,,
0x7A69A18E,0x00195C,func_0000195C,3,0,0,0,1,1,,,
0x6CAA7395,0x001968,func_00001968,11,0,2,0,1,0,,,
0xB2EC763D,0x001994,func_00001994,55,0,4,0,1,1,,,
0x5071E27A,0x001A70,func_00001A70,52,0,5,0,1,0,,sceGe_user,
0x5BC74146,0x001B40,func_00001B40,58,0,6,0,1,0,,sceGe_user,
0x9C6DC914,0x001C28,func_00001C28,71,0,5,0,1,0,,sceGe_user,
0x0510D59D,0x001D44,func_00001D44,79,0,7,0,1,0,,sceGe_user,
0x369F1278,0x001E80,func_00001E80,7,0,4,0,0,1,,,
0xF3870132,0x001E9C,func_00001E9C,23,0,7,0,1,0,,sceGe_user,
0x05750A7C,0x001EF8,func_00001EF8,58,0,8,0,1,1,,,
0xE4E2AD90,0x00203C,func_0000203C,41,0,4,0,1,1,,,
0xF0E6EE76,0x0020E0,func_000020E0,11,0,2,0,1,0,,,
0x3E91B57C,0x00210C,func_0000210C,10,0,1,0,0,0,,,
0x178A6887,0x002134,func_00002134,15,0,2,0,1,1,,,
0x71096C1D,0x002170,func_00002170,10,0,1,0,0,0,,,
0xE350525E,0x002198,func_00002198,16,0,1,0,1,1,,,
0x9094A8C2,0x0021D8,func_000021D8,11,0,2,0,1,0,,,
0x0F2615A4,0x002204,func_00002204,11,0,1,0,0,0,,,
0xBC927494,0x002230,func_00002230,16,0,1,0,1,1,,,
0x53A44C1F,0x002270,func_00002270,15,0,4,0,1,0,,,
0x68522D68,0x0022AC,func_000022AC,10,0,1,0,0,0,,,
0x5C5F727C,0x0022D4,func_000022D4,10,0,1,0,0,0,,,
0x8D9B9A1A,0x0022FC,func_000022FC,15,0,4,0,1,0,,,
0x5BA364BB,0x002338,func_00002338,10,0,1,0,1,1,,,
0x6768DC54,0x002360,func_00002360,27,0,1,0,1,1,,,
0xECF09C07,0x0023CC,func_000023CC,39,0,2,0,1,1,,,
0x43E715B7,0x002468,func_00002468,13,0,3,0,1,0,,,
0x3A4D566B,0x00249C,func_0000249C,15,0,4,0,1,0,,,
0x3BA5C5CC,0x0024D8,func_000024D8,11,0,2,0,1,1,,,
0x16AB1034,0x002504,func_00002504,16,0,2,0,1,1,,,
0xBDEA3115,0x002544,func_00002544,10,0,0,0,1,1,,,
0x8053C305,0x00256C,func_0000256C,11,0,2,0,1,1,,,
0x9A2224D3,0x002598,func_00002598,22,0,1,0,1,1,,,
0xD4042F7C,0x0025F0,func_000025F0,20,0,3,0,1,1,,,
0xBE7B518F,0x002640,func_00002640,14,0,1,0,1,1,,,
0x806B7B05,0x002678,func_00002678,8,0,0,0,1,1,,,
0x7E5AED26,0x002698,func_00002698,32,0,5,0,1,1,,,
0xB07562AB,0x002718,func_00002718,17,0,0,0,1,1,,,
0x8641512C,0x00275C,func_0000275C,8,0,0,0,1,1,,,
0xE4EBCEE2,0x00277C,func_0000277C,11,0,0,0,1,1,,,
0x050A7EB0,0x0027A8,func_000027A8,15,0,4,0,1,1,,,
0x29631777,0x0027E4,func_000027E4,19,0,2,0,1,1,,,
0xB47BC55F,0x002830,func_00002830,33,0,0,0,1,1,,,
0x4EEDC120,0x0028B4,func_000028B4,18,0,1,0,1,1,,,
0xF99F7FFB,0x0028FC,func_000028FC,15,0,3,0,1,1,,,
0xA24AF273,0x002938,func_00002938,9,0,1,0,1,1,,,
0xE587A0AB,0x00295C,func_0000295C,9,0,1,0,1,1,,,
0x59441F22,0x002980,func_00002980,16,0,1,0,1,1,,,
0xB8730CB7,0x0029C0,func_000029C0,15,0,4,0,1,0,,,
0xB3483885,0x0029FC,func_000029FC,13,0,3,0,1,1,,,
0xB0B70670,0x002A30,func_00002A30,10,0,1,0,1,1,,,
0xF668966A,0x002A58,func_00002A58,13,0,3,0,1,1,,,
0xC14CA370,0x002A8C,func_00002A8C,22,0,3,0,1,1,,,
0x00CD91E3,0x002AE4,func_00002AE4,41,0,2,0,1,1,,,
0x6FA368CE,0x002B88,func_00002B88,15,0,1,0,0,1,,,
0x85144720,0x003F50,func_00003F50,157,0,0,0,1,0,sceGe_user_E47E40E4,sceGe_user,
0x09F5941E,0x0061C8,func_000061C8,81,0,0,0,1,0,,,
0xB1A37F44,0x007E84,func_00007E84,65,0,1,0,1,0,,,
0xB8D7C11E,0x008EA4,func_00008EA4,15,0,2,0,0,0,,Kernel_Library;SysMemUserForUser,
0xCAB439DF,0x00B394,func_0000B394,22,0,8,0,1,0,,Kernel_Library;SysMemUserForUser,
0x27F9052C,0x00C9E0,func_0000C9E0,34,0,8,0,1,0,,Kernel_Library;SysMemUserForUser,
0x00D1378F,0x012D58,func_00012D58,52,0,3,0,1,0,,,
0x4BDEB2A8,0x012FF0,func_00012FF0,15,0,1,0,1,0,,,
0xD9392CCB,0x01302C,func_0001302C,15,0,1,0,1,0,,,
0x8F3D00D1,0x0139CC,func_000139CC,4,0,0,0,1,1,,,
0x74161A40,0x0139DC,func_000139DC,4,0,0,0,1,1,,,
0x40303F26,0x0139EC,func_000139EC,2,0,0,0,0,1,,,
0xE0D05CDA,0x0139F4,func_000139F4,7,0,0,0,1,1,,,
0x25392D5A,0x014680,func_00014680,32,0,2,0,1,0,,,
0x25D8DB5C,0x014700,func_00014700,28,0,2,0,1,0,,,
0x333F5B0C,0x014780,func_00014780,6,0,2,0,1,1,,,
0xE64C3946,0x014798,func_00014798,4,0,1,0,1,1,,,
0x9F463359,0x0147A8,func_000147A8,5,0,1,0,1,1,,,
0x6E92CF51,0x0147BC,func_000147BC,8,0,2,0,1,1,,,
0x9CF6E52E,0x0147DC,func_000147DC,8,0,2,0,1,1,,,
0x73570699,0x0147FC,func_000147FC,8,0,2,0,1,1,,,
0xEAFA1BC0,0x01481C,func_0001481C,8,0,2,0,1,1,,,
0x1F3AAFF2,0x01483C,func_0001483C,8,0,2,0,1,1,,,
0xAA6E3AEA,0x01485C,func_0001485C,10,0,3,0,1,1,,,
0x8A435D84,0x0148AC,func_000148AC,10,0,3,0,1,1,,,
0x1D267982,0x0148D4,func_000148D4,10,0,3,0,1,1,,,
0x509A66E6,0x0148FC,func_000148FC,9,0,2,0,1,1,,,
0xE27E6E5E,0x014920,func_00014920,8,0,2,0,1,1,,,
0x633C134B,0x014998,func_00014998,15,0,2,0,1,1,,,
0x34796DBE,0x0149D4,func_000149D4,18,0,3,0,1,1,,,
0x21F68B7A,0x014A1C,func_00014A1C,18,0,3,0,1,1,,,
0x29DE8D72,0x014A84,func_00014A84,4,0,1,0,0,1,,,
0xE3A55ECE,0x014A94,func_00014A94,7,0,1,0,0,1,,,
0x0A9B32C8,0x014AB0,func_00014AB0,10,0,2,0,1,1,,,
0x65F6CB75,0x014AD8,func_00014AD8,6,0,1,0,1,1,,,
0xD8738701,0x014B28,func_00014B28,9,0,1,0,0,1,,,
0xAA923EC4,0x014B4C,func_00014B4C,12,0,2,0,0,1,,,
0xC0028BAA,0x014BB0,func_00014BB0,5,0,1,0,1,1,,,
0xF2609482,0x014BC4,func_00014BC4,6,0,1,0,1,1,,,
0x7D47E137,0x014BDC,func_00014BDC,10,0,2,0,1,1,,,
0xDE9A11C7,0x014C04,func_00014C04,10,0,2,0,1,1,,,
0x3BBF0BD5,0x014C2C,func_00014C2C,10,0,2,0,1,1,,,
0x5341BF3B,0x014C7C,func_00014C7C,11,0,2,0,1,1,,,
0xCD1F4251,0x014D44,func_00014D44,15,0,3,0,1,1,,,
0xA8EB39C9,0x014D80,func_00014D80,12,0,2,0,1,1,,,
0xD0B3477A,0x014E50,func_00014E50,17,0,2,0,1,1,,,
0x43DDAC30,0x014EC8,func_00014EC8,13,0,3,0,1,1,,,
0x44AF2C28,0x014F2C,func_00014F2C,13,0,3,0,1,1,,,
0x491FAF71,0x014F60,func_00014F60,9,0,1,0,0,1,,,
0xEAF270E3,0x014F84,func_00014F84,9,0,1,0,0,1,,,
0xAE579B2F,0x014FA8,func_00014FA8,12,0,2,0,1,1,,,
0x42DAB93C,0x014FD8,func_00014FD8,8,0,1,0,1,1,,,
0x9CB86EC7,0x015020,func_00015020,11,0,2,0,1,1,,,
0xD3D74A05,0x01508C,func_0001508C,10,0,1,0,0,1,,,
0xFEA9D478,0x0150B4,func_000150B4,14,0,2,0,0,1,,,
0x722A420F,0x015104,func_00015104,5,0,1,0,1,1,,,
0x2034FFD9,0x015158,func_00015158,7,0,1,0,1,1,,,
0x67537638,0x015174,func_00015174,6,0,2,0,1,1,,,
0x75ED958E,0x01518C,func_0001518C,6,0,2,0,1,1,,,
0x839DF9E1,0x0151A4,func_000151A4,6,0,2,0,1,1,,,
0x8049B8DF,0x0151BC,func_000151BC,6,0,2,0,1,1,,,
0x3A786605,0x0151D4,func_000151D4,6,0,2,0,1,1,,,
0x23E473A6,0x015240,func_00015240,7,0,3,0,1,1,,,
0x2314BC7B,0x01525C,func_0001525C,7,0,3,0,1,1,,,
0x06F6A476,0x015278,func_00015278,7,0,3,0,1,1,,,
0x2C0929FE,0x015294,func_00015294,10,0,3,0,1,1,,,
0x5FCDA4DC,0x0152BC,func_000152BC,10,0,3,0,1,1,,,
0xE0786B49,0x0152E4,func_000152E4,15,0,2,0,1,1,,,
0xDDEE7637,0x015320,func_00015320,14,0,2,0,1,1,,,
0xE0277A7D,0x0153F0,func_000153F0,13,0,2,0,1,1,,,
0xE60A581A,0x015424,func_00015424,13,0,2,0,1,1,,,
0x5705C256,0x015458,func_00015458,7,0,3,0,1,1,,,
0xBC31AC59,0x015474,func_00015474,7,0,3,0,1,1,,,
0x538A2A9D,0x015490,func_00015490,8,0,2,0,0,1,,,
0xBB238B83,0x0154F0,func_000154F0,7,0,1,0,0,1,,,
0x32CB111B,0x01550C,func_0001550C,7,0,1,0,0,1,,,
0x94C81EE5,0x015528,func_00015528,8,0,2,0,1,1,,,
0xD5A72405,0x015548,func_00015548,10,0,1,0,1,1,,,
0x6A99CCE6,0x015570,func_00015570,6,0,2,0,1,1,,,
0x30E4D15E,0x015588,func_00015588,7,0,2,0,1,1,,,
0xC5F4027B,0x0155A4,func_000155A4,12,0,2,0,1,1,,,
0x67C2A9DD,0x015604,func_00015604,14,0,2,0,1,1,,,
0x3A2F8A0C,0x01563C,func_0001563C,8,0,1,0,0,1,,,
0xFD0887C4,0x0156A4,func_000156A4,12,0,1,0,1,0,,,
0xBD6A07AE,0x0156D4,func_000156D4,10,0,2,0,1,1,,,
0xE537EF14,0x01572C,func_0001572C,16,0,3,0,1,1,,,
0xBD585F5E,0x01576C,func_0001576C,21,0,2,0,1,0,,,
0x1192AA93,0x0157C0,func_000157C0,10,0,2,0,1,1,,,
0x533C4C02,0x01583C,func_0001583C,14,0,1,0,1,0,,,
0x5DCA22C2,0x015874,func_00015874,4,0,1,0,0,1,,,
0xCF75DBDF,0x015884,func_00015884,10,0,1,0,0,1,,,
0xE57BB5C2,0x0158AC,func_000158AC,12,0,2,0,1,1,,,
0xECAAC680,0x015910,func_00015910,13,0,1,0,1,1,,,
0x5DE2FCC0,0x015944,func_00015944,19,0,2,0,1,1,,,
0xEE9A0DEC,0x015A58,func_00015A58,24,0,2,0,1,1,,,
0x29FE3E73,0x015AB8,func_00015AB8,21,0,2,0,1,1,,,
0xB3B9BF75,0x015DF8,func_00015DF8,26,0,1,0,1,0,,,
0x5744BFB1,0x015E60,func_00015E60,6,0,1,0,0,1,,,
0xEBBBD96E,0x015E78,func_00015E78,23,0,1,0,0,1,,,
0xCE2F1A73,0x015ED4,func_00015ED4,39,0,2,0,1,1,,,
0xB327C8B9,0x015F70,func_00015F70,30,0,2,0,1,1,,,
0x10601B88,0x01606C,func_0001606C,10,0,2,0,1,1,,,
0x1B9FDB6F,0x016094,func_00016094,10,0,2,0,1,1,,,
0x98709196,0x01614C,func_0001614C,14,0,2,0,1,1,,,
0x95739712,0x016330,func_00016330,64,0,3,0,1,1,,,
0x2D146EC7,0x016430,func_00016430,41,0,1,0,1,0,,,
0x187E033E,0x0164D4,func_000164D4,8,0,1,0,0,1,,,
0x538D8F89,0x0164F4,func_000164F4,53,0,1,0,0,1,,,
0x732C4F28,0x0165C8,func_000165C8,63,0,2,0,1,1,,,
0x26168205,0x0166C4,func_000166C4,21,0,2,0,1,1,,,
0xFE7BDE64,0x016738,func_00016738,23,0,0,0,0,1,,,
0xD829D719,0x016998,func_00016998,10,0,0,0,0,1,,,
0x6C97C2FD,0x0169C0,func_000169C0,9,0,0,0,0,1,,,
0x1C922D69,0x0169E4,func_000169E4,10,0,0,0,0,1,,,
0x880B3B57,0x016A0C,func_00016A0C,8,0,0,0,0,1,,,
0xF1C199B4,0x016A2C,func_00016A2C,10,0,0,0,0,1,,,
0x34592A20,0x016AD4,func_00016AD4,8,0,0,0,0,1,,,
0xC012BD05,0x016B18,func_00016B18,8,0,0,0,0,1,,,
0x6CF80554,0x016B80,func_00016B80,11,0,0,0,0,1,,,
0x7A15809D,0x016BAC,func_00016BAC,9,0,0,0,0,1,,,
0x33FDC8BA,0x016BD0,func_00016BD0,45,0,1,0,1,1,,,
0x633728A5,0x016C84,func_00016C84,6,0,1,0,1,1,,,
0xA27FD171,0x016C9C,func_00016C9C,5,0,1,0,1,1,,,
0xCE7D2C9E,0x016CB0,func_00016CB0,10,0,2,0,1,1,,,
0x31EA10A8,0x016CD8,func_00016CD8,6,0,1,0,1,1,,,
0x85EBD3B4,0x016D14,func_00016D14,14,0,7,0,1,1,,,
0x1ABDBABF,0x016D4C,func_00016D4C,18,0,6,0,1,1,,,
0x0B93F1FE,0x016DB0,func_00016DB0,18,0,2,0,1,1,,,
0x01B0C3EE,0x016DF8,func_00016DF8,20,0,2,0,1,1,,,
0xF99533C5,0x016E48,func_00016E48,23,0,2,0,1,1,,,
0xB1682E28,0x016EA4,func_00016EA4,7,0,3,0,1,1,,,
0x0ECB8E01,0x016EC0,func_00016EC0,7,0,3,0,1,1,,,
0x5606B326,0x016EDC,func_00016EDC,7,0,3,0,1,1,,,
0x3E4223FE,0x016EF8,func_00016EF8,7,0,3,0,1,1,,,
0x4877BD68,0x016F14,func_00016F14,7,0,3,0,1,1,,,
0x4056A4DA,0x016F30,func_00016F30,7,0,3,0,1,1,,,
0xD250640E,0x016F4C,func_00016F4C,6,0,2,0,1,1,,,
0xF7BCED2E,0x016F64,func_00016F64,6,0,2,0,1,1,,,
0x89165328,0x016FA8,func_00016FA8,11,0,3,0,1,1,,,
0xECCB2666,0x016FD4,func_00016FD4,8,0,2,0,1,1,,,
0x6FD8157A,0x016FF4,func_00016FF4,8,0,2,0,1,1,,,
0xDE3AFA05,0x017014,func_00017014,13,0,2,0,1,1,,,
0x58DCA3EF,0x017048,func_00017048,13,0,2,0,1,1,,,
0xD0DF548E,0x01707C,func_0001707C,7,0,3,0,1,1,,,
0xF412CF9E,0x017098,func_00017098,7,0,3,0,1,1,,,
0x6B7AF67C,0x0170B4,func_000170B4,8,0,2,0,1,1,,,
0x85F55944,0x0170D4,func_000170D4,10,0,1,0,1,1,,,
0xF7A9960F,0x0170FC,func_000170FC,13,0,2,0,1,1,,,
0x4858BC84,0x017130,func_00017130,14,0,2,0,1,1,,,
0xB65A3F92,0x017168,func_00017168,12,0,0,0,0,0,,,
0x156FE253,0x017198,func_00017198,10,0,0,0,0,1,,,
0xA845C069,0x0171C0,func_000171C0,10,0,0,0,0,1,,,
0x89160DF1,0x0171E8,func_000171E8,10,0,0,0,0,1,,,
0xCA9896F0,0x017210,func_00017210,7,0,1,0,1,1,,,
0xB2DA8CC7,0x01722C,func_0001722C,14,0,1,0,1,1,,,
0xB4C1C542,0x017264,func_00017264,99,0,3,0,1,0,,,
0x45A1EA6F,0x01747C,func_0001747C,33,0,1,0,1,1,,,
0x59A406B3,0x01758C,func_0001758C,45,0,4,0,1,0,,,
0x0E65F6C2,0x017640,func_00017640,59,0,1,0,1,0,,,
0x0962DB03,0x01772C,func_0001772C,12,0,3,0,1,1,,,
0x1C2A2A76,0x01775C,func_0001775C,22,0,7,0,1,1,,,
0xEA203626,0x017A28,func_00017A28,86,0,2,0,1,0,,,
0xB5179384,0x017B80,func_00017B80,89,0,2,0,1,0,,,
0x3F998799,0x017CE4,func_00017CE4,5,0,1,0,1,1,,,
0xA6344995,0x017CF8,func_00017CF8,10,0,2,0,1,1,,,
0x7EC5181C,0x017D84,func_00017D84,10,0,3,0,1,1,,,
0x1BAA2B93,0x017DAC,func_00017DAC,7,0,3,0,1,1,,,
0x32F52CAC,0x017DC8,func_00017DC8,7,0,3,0,1,1,,,
0x9F5F98AB,0x017E00,func_00017E00,8,0,2,0,0,1,,,
0xB079A5D1,0x017ECC,func_00017ECC,130,0,5,0,1,1,,,
0x9460BD06,0x0180D4,func_000180D4,8,0,2,0,1,1,,,
0x5C2835DE,0x0180F4,func_000180F4,6,0,2,0,1,1,,,
0x966FBCFA,0x01810C,func_0001810C,9,0,2,0,1,1,,,
0xE8EA9D7C,0x018130,func_00018130,18,0,2,0,1,1,,,
0x0EBB4C05,0x018178,func_00018178,18,0,2,0,1,1,,,
0xD0C4434B,0x0181FC,func_000181FC,18,0,5,0,1,1,,,
0xFB137DE8,0x018244,func_00018244,18,0,1,0,1,1,,,
0x1E065125,0x0186A8,func_000186A8,15,0,1,0,1,0,,,
0xF020EBBF,0x0186E4,func_000186E4,27,0,1,0,1,0,,,
0x7ABCF8B3,0x018AF0,func_00018AF0,36,0,3,0,1,1,,,
0xB8B3D402,0x018B80,func_00018B80,54,0,0,0,1,0,,,
0x6B6D0FF6,0x018C58,func_00018C58,10,0,0,0,1,1,,,
0x394264C5,0x018C80,func_00018C80,10,0,0,0,1,1,,,
0x7DE847A6,0x018CA8,func_00018CA8,68,0,1,0,1,0,ThreadManForUser_446D8DE6;ThreadManForUser_F475845D;ThreadManForUser_D6DA4BA1;ThreadManForUser_B7D098C6,ThreadManForUser,
0xAB8E61ED,0x018DB8,func_00018DB8,27,0,0,0,1,0,ThreadManForUser_28B6489C;ThreadManForUser_F8170FBE,ThreadManForUser,
0x38FE0286,0x018E48,func_00018E48,397,0,5,0,1,0,sceIoOpen;sceIoClose;ThreadManForUser_B011B11F;ThreadManForUser_6B30100F;sceIoLseek;sceIoRead,IoFileMgrForUser;Kernel_Library;SysMemUserForUser;ThreadManForUser;sceUmdUser,
0x7C494436,0x019A00,func_00019A00,16,0,2,0,0,0,ModuleMgrForUser_977DE386,IoFileMgrForUser;Kernel_Library;ModuleMgrForUser;SysMemUserForUser;ThreadManForUser,
0xD0C343D9,0x01A6A4,func_0001A6A4,21,0,0,0,1,0,ThreadManForUser_B011B11F;ThreadManForUser_6B30100F,ThreadManForUser,
0x8BADC629,0x01A6F8,func_0001A6F8,26,0,0,0,1,0,ThreadManForUser_B011B11F;ThreadManForUser_6B30100F,IoFileMgrForUser;ThreadManForUser,
0x993927FF,0x01AB9C,func_0001AB9C,29,0,0,0,1,0,,Kernel_Library;UtilsForUser;sceCtrl;sceDisplay;sceGe_user;sceUtility,
0xB96BE4FA,0x01AC10,func_0001AC10,28,0,0,0,0,0,,Kernel_Library;UtilsForUser;sceCtrl;sceDisplay;sceGe_user;sceUtility,
0x87D36544,0x01AC80,func_0001AC80,43,0,4,0,1,0,,,
0x4A87215E,0x01AD2C,func_0001AD2C,24,0,3,0,1,1,,,
0x30195AE1,0x01AD94,func_0001AD94,2,0,2,0,0,1,,,
0x052CE07A,0x01ADB8,func_0001ADB8,103,0,2,0,1,0,,,
0x2208E292,0x01B168,func_0001B168,3,0,1,0,0,1,,,
0xEC485288,0x01B174,func_0001B174,38,0,2,0,1,0,,,
0x438AF685,0x01B218,func_0001B218,30,0,1,0,1,0,,,
0x02087CCD,0x01E514,func_0001E514,80,0,5,0,1,0,,IoFileMgrForUser;Kernel_Library;SysMemUserForUser;ThreadManForUser;sceUmdUser,
0xCD1F527F,0x01E694,func_0001E694,90,0,1,0,1,0,,,
0x5AF6DCB3,0x01EA54,func_0001EA54,8,0,1,0,1,1,,,
0x45DD9F15,0x01EF50,func_0001EF50,12,0,0,0,0,0,,,
0xF87C25AD,0x01EF80,func_0001EF80,68,0,2,0,1,0,,,
0x409F7D2C,0x01F090,func_0001F090,43,0,1,0,1,0,,,
0x96E969F2,0x01F13C,func_0001F13C,71,0,7,0,1,0,,IoFileMgrForUser;Kernel_Library;SysMemUserForUser;ThreadManForUser;sceUmdUser,
0x99DEB49A,0x01F540,func_0001F540,3,0,1,0,0,1,,,
0xD7022D7C,0x01F614,func_0001F614,308,0,1,0,1,0,sceIoOpen;sceIoClose;sceIoWrite;UtilsForUser_B435DEC5;sceGe_user_E47E40E4,IoFileMgrForUser;Kernel_Library;SysMemUserForUser;UtilsForUser;sceGe_user,
0x7507125A,0x01FAE4,func_0001FAE4,262,0,1,0,1,0,sceIoOpen;sceIoClose;sceIoWrite;UtilsForUser_B435DEC5;sceGe_user_E47E40E4,IoFileMgrForUser;Kernel_Library;SysMemUserForUser;UtilsForUser;sceGe_user,
0x5BC49B88,0x020090,func_00020090,31,0,0,0,0,0,sceGe_user_AB49E76A;sceGe_user_03444EB4,sceGe_user,
0x21B583F8,0x02010C,func_0002010C,27,0,2,0,1,1,,,
0x8010310A,0x020178,func_00020178,23,0,3,0,1,0,,,
0xACD5063A,0x0201D4,func_000201D4,93,0,1,0,1,0,,,
0xB779DF4A,0x020414,func_00020414,43,0,2,0,1,0,sceGe_user_E47E40E4;UtilsForUser_B435DEC5,UtilsForUser;sceGe_user,
0xFF576F7D,0x0204C0,func_000204C0,5,0,1,0,1,1,,,
0x1F5631FE,0x0204D4,func_000204D4,3,0,1,0,0,1,,,
0x5F0E84DA,0x0204E0,func_000204E0,18,0,1,0,0,0,,Kernel_Library;sceGe_user,
0x8AE6885B,0x020638,func_00020638,21,0,2,0,0,0,,Kernel_Library;sceGe_user,
0x8717D4DE,0x020BB8,func_00020BB8,83,0,3,0,1,0,,,
0x58E336A6,0x020EEC,func_00020EEC,11,0,1,0,0,0,sceGe_user_1F6752AD,sceGe_user,
0xD6FFD2F4,0x020F18,func_00020F18,5,0,0,0,0,1,,,
0x07D0F66F,0x020F2C,func_00020F2C,19,0,1,0,1,1,,,
0x28CC0242,0x020F78,func_00020F78,85,0,2,0,1,0,,,
0xDEEE4B6D,0x0210CC,func_000210CC,3,0,0,0,1,1,,,
0x800176DD,0x0210D8,func_000210D8,6,0,0,0,1,1,,,
0x3BB325BD,0x0210F0,func_000210F0,10,0,1,0,0,0,,,
0x233752D9,0x021394,func_00021394,165,0,5,0,1,0,,,
0x76EA262B,0x021628,func_00021628,15,0,0,0,1,0,,Kernel_Library;sceGe_user,
0xA898CCB6,0x021778,func_00021778,13,0,0,0,0,0,,Kernel_Library;sceGe_user,
0xC3955DEF,0x0217B4,func_000217B4,61,0,1,0,0,1,,,
0xCE3E50F0,0x0218A8,func_000218A8,59,0,1,0,0,1,,,
0x286A42AE,0x021AAC,func_00021AAC,33,0,1,0,0,1,,,
0xD39FFD19,0x021DC8,func_00021DC8,4,0,1,0,0,0,,,
0x3E69656B,0x022068,func_00022068,35,0,5,0,0,0,,Kernel_Library;sceGe_user,
0x32E84473,0x022164,func_00022164,39,0,6,0,0,0,,Kernel_Library;sceGe_user,
0x5CB4B229,0x022200,func_00022200,32,0,7,0,0,0,,,
0x7E266873,0x022280,func_00022280,35,0,5,0,0,0,,Kernel_Library;sceGe_user,
0x8EC74810,0x02230C,func_0002230C,28,0,6,0,0,0,,,
0x694EA1D3,0x02237C,func_0002237C,43,0,7,0,0,0,,Kernel_Library;sceGe_user,
0x9C0CA1EC,0x022428,func_00022428,36,0,8,0,0,0,,,
0x9B9F5533,0x0224B8,func_000224B8,283,0,1,0,1,0,,,
0x8E572265,0x022924,func_00022924,9,0,0,0,0,1,,,
0x865D0262,0x022B98,func_00022B98,85,0,3,0,1,0,,,
0xCAFE62AD,0x022E58,func_00022E58,18,0,2,0,1,1,,,
0xDBB7B0DE,0x023E70,func_00023E70,196,0,5,0,1,0,,,
0x374CB8B0,0x024180,func_00024180,133,0,6,0,1,0,,,
0x00B2A17D,0x02468C,func_0002468C,71,0,1,0,1,0,,,
0xFC7F84E6,0x0247A8,func_000247A8,28,0,0,0,1,0,,,
0x0142A243,0x024D5C,func_00024D5C,61,0,1,0,1,0,,,
0x6EAC9F12,0x024E94,func_00024E94,3,0,1,0,0,1,,,
0xBE9D1FFF,0x025350,func_00025350,11,0,1,0,1,1,,,
0xECD273E2,0x025388,func_00025388,3,0,0,0,1,1,,,
0x38D3C19B,0x0258E0,func_000258E0,79,0,7,0,1,0,,,
0x19FD1D86,0x025A1C,func_00025A1C,63,0,6,0,1,0,,,
0x52D0E999,0x025B18,func_00025B18,67,0,8,0,1,0,,,
0x36C112F1,0x025C24,func_00025C24,20,0,3,0,1,0,,,
0x24801B6A,0x025C74,func_00025C74,28,0,2,0,1,0,,,
0x83C0D8FF,0x025F04,func_00025F04,76,0,5,0,1,0,,,
0x4B007B53,0x026034,func_00026034,16,0,1,0,1,1,,,
0xF188782B,0x0261A0,func_000261A0,22,0,2,0,1,0,,,
